state,state_id,year,cigsale,retprice
West Virginia,37,1998,114.5999984741211,171.10000610351562
West Virginia,37,1999,112.4000015258789,192.39999389648438
West Virginia,37,2000,107.9000015258789,253.6999969482422
Wisconsin,38,1970,106.4000015258789,38.5
Wisconsin,38,1971,105.4000015258789,40.20000076293945
Wisconsin,38,1972,108.80000305175781,40.29999923706055
Wisconsin,38,1973,109.5,42.599998474121094
Wisconsin,38,1974,111.80000305175781,43.900001525878906
Wisconsin,38,1975,113.5,46.599998474121094
Wisconsin,38,1976,115.4000015258789,51.29999923706055
Wisconsin,38,1977,117.19999694824219,52.099998474121094
Wisconsin,38,1978,116.69999694824219,57.099998474121094
Wisconsin,38,1979,117.0999984741211,58.70000076293945
Wisconsin,38,1980,117.5999984741211,61.20000076293945
Wisconsin,38,1981,119.9000015258789,64.9000015258789
Wisconsin,38,1982,115.5999984741211,75
Wisconsin,38,1983,106.30000305175781,92
Wisconsin,38,1984,105.5999984741211,100.80000305175781
Wisconsin,38,1985,107,106.80000305175781
Wisconsin,38,1986,105.4000015258789,110.80000305175781
Wisconsin,38,1987,106,116.30000305175781
Wisconsin,38,1988,102.5999984741211,128.60000610351562
Wisconsin,38,1989,100.30000305175781,138.3000030517578
Wisconsin,38,1990,94,151.10000610351562
Wisconsin,38,1991,95.5,158.60000610351562
Wisconsin,38,1992,96.19999694824219,176.5
Wisconsin,38,1993,91.19999694824219,195.5
Wisconsin,38,1994,91.80000305175781,178.60000610351562
Wisconsin,38,1995,93.5,188
Wisconsin,38,1996,92.0999984741211,200.5
Wisconsin,38,1997,91.9000015258789,200.6999969482422
Wisconsin,38,1998,88.69999694824219,210.8000030517578
Wisconsin,38,1999,84.4000015258789,243.5
Wisconsin,38,2000,80.0999984741211,312.79998779296875
Wyoming,39,1970,132.1999969482422,34.099998474121094
Wyoming,39,1971,131.6999969482422,34.400001525878906
Wyoming,39,1972,140,34.400001525878906
Wyoming,39,1973,141.1999969482422,34.400001525878906
Wyoming,39,1974,145.8000030517578,35.79999923706055
Wyoming,39,1975,160.6999969482422,38.599998474121094
Wyoming,39,1976,161.5,42.599998474121094
Wyoming,39,1977,160.39999389648438,43.400001525878906
Wyoming,39,1978,160.3000030517578,49.79999923706055
Wyoming,39,1979,168.60000610351562,51.70000076293945
Wyoming,39,1980,158.10000610351562,55.29999923706055
Wyoming,39,1981,163.10000610351562,55.900001525878906
Wyoming,39,1982,157.6999969482422,64.30000305175781
Wyoming,39,1983,141.1999969482422,71
Wyoming,39,1984,128.89999389648438,81.69999694824219
Wyoming,39,1985,125.69999694824219,87.4000015258789
Wyoming,39,1986,124.80000305175781,97.80000305175781
Wyoming,39,1987,110.4000015258789,102.69999694824219
Wyoming,39,1988,114.30000305175781,112.9000015258789
Wyoming,39,1989,111.4000015258789,118.5999984741211
Wyoming,39,1990,96.9000015258789,129.5
Wyoming,39,1991,109.0999984741211,136
Wyoming,39,1992,110.80000305175781,155.10000610351562
Wyoming,39,1993,108.4000015258789,166.89999389648438
Wyoming,39,1994,111.19999694824219,147.39999389648438
Wyoming,39,1995,115,153
Wyoming,39,1996,110.30000305175781,162.5
Wyoming,39,1997,108.80000305175781,164.10000610351562
Wyoming,39,1998,102.9000015258789,168.8000030517578
Wyoming,39,1999,104.80000305175781,189.60000610351562
Wyoming,39,2000,90.5,267.1000061035156
